run_id,total_called,total_planted,tp_called,tp_planted,precision,recall,f1,id_ctrl,id_treat,genome,acc_key,gc_key,fragment_length,read_length,nb_k,aligner,peakcaller,macs2_mode,tf_exp,seed,tf_seed,map_seed,gc_exp,acc_exp,map_coverage_pct,map_sigma,map_enrich,map_exp,use_control,coverage_ctrl,coverage_treat,tf_peak_count_ctrl,tf_peak_count_treat,tf_sigma,tf_enrich
0068,30,30,28,29,0.9333333333333333,0.9666666666666667,0.9497076023391814,0068_con,0068_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,1.0,10,0,5,5,2500
0069,28,30,27,28,0.9642857142857143,0.9333333333333333,0.9485570890840653,0069_con,0069_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,2.0,10,0,5,5,1500
0070,32,30,28,29,0.875,0.9666666666666667,0.918552036199095,0070_con,0070_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,2.0,10,0,5,5,2500
0071,150,30,29,30,0.19333333333333333,1.0,0.3240223463687151,0071_con,0071_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,4.0,10,0,5,5,1500
0072,117,30,29,30,0.24786324786324787,1.0,0.3972602739726028,0072_con,0072_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,4.0,10,0,5,5,2500
0073,223,30,29,30,0.13004484304932734,1.0,0.23015873015873015,0073_con,0073_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,8.0,10,0,5,5,1500
0074,184,30,29,30,0.15760869565217392,1.0,0.2723004694835681,0074_con,0074_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,8.0,10,0,5,5,2500
0075,223,30,29,30,0.13004484304932734,1.0,0.23015873015873015,0075_con,0075_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,12.0,10,0,5,5,1500
0076,184,30,29,30,0.15760869565217392,1.0,0.2723004694835681,0076_con,0076_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,12.0,10,0,5,5,2500
0077,223,30,29,30,0.13004484304932734,1.0,0.23015873015873015,0077_con,0077_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,narrow,1.0,23,23,23,0.6,0.5,3,1.5,10,1.0,True,16.0,10,0,5,5,1500
