run_id,total_called,total_planted,tp_called,tp_planted,precision,recall,f1,id_ctrl,id_treat,genome,acc_key,gc_key,fragment_length,read_length,nb_k,aligner,peakcaller,macs2_mode,tf_exp,seed,tf_seed,map_seed,gc_exp,acc_exp,map_coverage_pct,map_sigma,map_enrich,map_exp,use_control,coverage_ctrl,coverage_treat,tf_peak_count_ctrl,tf_peak_count_treat,tf_sigma,tf_enrich
0051,27,30,25,26,0.9259259259259259,0.8666666666666667,0.8953168044077134,0051_con,0051_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,1.0,5,0,5,5,1500
0052,30,30,27,28,0.9,0.9333333333333333,0.9163636363636364,0052_con,0052_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,1.0,5,0,5,5,2500
0053,31,30,28,29,0.9032258064516129,0.9666666666666667,0.9338700402530189,0053_con,0053_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,2.0,5,0,5,5,1500
0054,31,30,27,28,0.8709677419354839,0.9333333333333333,0.901072705601907,0054_con,0054_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,2.0,5,0,5,5,2500
0055,34,30,28,29,0.8235294117647058,0.9666666666666667,0.8893756845564075,0055_con,0055_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,4.0,5,0,5,5,1500
0056,33,30,28,29,0.8484848484848485,0.9666666666666667,0.9037284362826934,0056_con,0056_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,4.0,5,0,5,5,2500
0057,34,30,28,29,0.8235294117647058,0.9666666666666667,0.8893756845564075,0057_con,0057_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,8.0,5,0,5,5,1500
0058,33,30,28,29,0.8484848484848485,0.9666666666666667,0.9037284362826934,0058_con,0058_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,8.0,5,0,5,5,2500
0059,34,30,28,29,0.8235294117647058,0.9666666666666667,0.8893756845564075,0059_con,0059_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,12.0,5,0,5,5,1500
0060,33,30,28,29,0.8484848484848485,0.9666666666666667,0.9037284362826934,0060_con,0060_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,23,23,23,0.0,0.0,0,1.5,10,1.0,True,12.0,5,0,5,5,2500
