run_id,total_called,total_planted,tp_called,tp_planted,precision,recall,f1,id_ctrl,id_treat,genome,acc_key,gc_key,fragment_length,read_length,nb_k,aligner,peakcaller,macs2_mode,tf_exp,seed,tf_seed,map_seed,gc_exp,acc_exp,map_coverage_pct,map_sigma,map_enrich,map_exp,use_control,coverage_ctrl,coverage_treat,tf_peak_count_ctrl,tf_peak_count_treat,tf_sigma,tf_enrich
0264,36,30,29,30,0.8055555555555556,1.0,0.8923076923076924,0264_con,0264_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,4.0,10,0,5,20,2500
0265,40,30,29,30,0.725,1.0,0.8405797101449275,0265_con,0265_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,8.0,10,0,5,20,1000
0266,40,30,29,30,0.725,1.0,0.8405797101449275,0266_con,0266_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,8.0,10,0,5,20,2500
0267,40,30,29,30,0.725,1.0,0.8405797101449275,0267_con,0267_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,12.0,10,0,5,20,1000
0268,40,30,29,30,0.725,1.0,0.8405797101449275,0268_con,0268_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,12.0,10,0,5,20,2500
0269,40,30,29,30,0.725,1.0,0.8405797101449275,0269_con,0269_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,16.0,10,0,5,20,1000
0270,40,30,29,30,0.725,1.0,0.8405797101449275,0270_con,0270_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,16.0,10,0,5,20,2500
0271,40,30,29,30,0.725,1.0,0.8405797101449275,0271_con,0271_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,24.0,10,0,5,20,1000
0272,40,30,29,30,0.725,1.0,0.8405797101449275,0272_con,0272_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,24.0,10,0,5,20,2500
0273,0,30,0,0,0.0,0.0,0.0,0273_con,0273_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,0.5,20,0,5,20,1000
0274,28,30,28,29,1.0,0.9666666666666667,0.983050847457627,0274_con,0274_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,0.5,20,0,5,20,2500
0275,19,30,15,16,0.7894736842105263,0.5333333333333333,0.6366047745358089,0275_con,0275_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,1.0,20,0,5,20,1000
0276,30,30,29,30,0.9666666666666667,1.0,0.983050847457627,0276_con,0276_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,1.0,20,0,5,20,2500
0277,29,30,28,29,0.9655172413793104,0.9666666666666667,0.9660916121356335,0277_con,0277_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,2.0,20,0,5,20,1000
0278,30,30,29,30,0.9666666666666667,1.0,0.983050847457627,0278_con,0278_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,2.0,20,0,5,20,2500
0279,33,30,29,30,0.8787878787878788,1.0,0.9354838709677419,0279_con,0279_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,4.0,20,0,5,20,1000
0280,32,30,29,30,0.90625,1.0,0.9508196721311475,0280_con,0280_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,4.0,20,0,5,20,2500
0281,40,30,29,30,0.725,1.0,0.8405797101449275,0281_con,0281_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,8.0,20,0,5,20,1000
0282,41,30,29,30,0.7073170731707317,1.0,0.8285714285714285,0282_con,0282_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,8.0,20,0,5,20,2500
0283,42,30,29,30,0.6904761904761905,1.0,0.8169014084507042,0283_con,0283_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,12.0,20,0,5,20,1000
0284,41,30,29,30,0.7073170731707317,1.0,0.8285714285714285,0284_con,0284_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,12.0,20,0,5,20,2500
0285,42,30,29,30,0.6904761904761905,1.0,0.8169014084507042,0285_con,0285_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,16.0,20,0,5,20,1000
0286,41,30,29,30,0.7073170731707317,1.0,0.8285714285714285,0286_con,0286_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,16.0,20,0,5,20,2500
0287,42,30,29,30,0.6904761904761905,1.0,0.8169014084507042,0287_con,0287_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,24.0,20,0,5,20,1000
0288,41,30,29,30,0.7073170731707317,1.0,0.8285714285714285,0288_con,0288_treat,ce11_1pct,bedA,gcA,150,38,1000000,bowtie2,macs2,broad,1.0,89,89,89,0.0,0.0,0,1.5,10,1.0,True,24.0,20,0,5,20,2500
